82380.465380503: (570.0554809570312, 563.6046752929688)
82380.465808739: (573.2178344726562, 543.5510864257812)
82380.832894646: (560.2642211914062, 644.2579956054688)
82380.989885476: (563.1826171875, 619.254638671875)
82380.9996635: (557.2830200195312, 652.0505981445312)
82381.008586509: (556.037353515625, 653.824951171875)
82381.129861916: (561.98779296875, 511.0346374511719)
82381.159970738: (563.6806640625, 581.6812133789062)
82381.233856001: (565.5489501953125, 554.5739135742188)
82381.496868501: (576.198486328125, 534.8861083984375)
82381.528375575: (573.1694946289062, 483.2077941894531)
82381.530578736: (568.4625854492188, 432.2279052734375)
82382.743503439: (597.1303100585938, 390.6334533691406)
82382.74374886: (587.4934692382812, 408.87994384765625)
82382.745878998: (575.3294677734375, 414.1358642578125)
82382.74824461: (597.8333740234375, 379.98065185546875)
82382.880765357: (634.5025634765625, 443.9480285644531)
82382.937336485: (628.2417602539062, 433.7528991699219)
82383.127176758: (658.279296875, 454.2178039550781)
82383.152339927: (648.6914672851562, 449.1604919433594)
82383.302935708: (654.9152221679688, 478.64105224609375)
82383.334297936: (668.2984008789062, 467.9939270019531)
82383.378507717: (668.5186767578125, 470.1781921386719)
82383.925724372: (651.0731201171875, 470.21417236328125)
82384.138627677: (655.0659790039062, 479.4966735839844)
82384.142118463: (636.0162963867188, 478.178466796875)
82384.251601129: (629.0202026367188, 473.0401611328125)
82384.25360887: (628.1309204101562, 470.18243408203125)
82384.318428465: (633.9331665039062, 471.4620361328125)
82384.332286347: (633.6792602539062, 472.6229248046875)
82384.417005485: (644.7593994140625, 480.42730712890625)
82384.47251571: (636.38623046875, 483.451904296875)
82384.571851335: (579.5064086914062, 471.1692810058594)
82384.646658854: (601.413330078125, 469.3099670410156)
82384.786172008: (580.0653076171875, 472.7275085449219)
82384.861870947: (585.6118774414062, 468.6446228027344)
82384.930365134: (562.6007080078125, 466.9388427734375)
82385.030833435: (597.5200805664062, 469.0784912109375)
82385.453596092: (None, None)
82385.455252213: (None, None)
82385.455962954: (572.7410278320312, 467.36016845703125)
82385.468283831: (None, None)
82385.789959949: (None, None)
82385.790206463: (None, None)
82385.792339415: (None, None)
82385.794727579: (610.1471557617188, 465.6028747558594)
82385.973101262: (554.4542236328125, 458.5851745605469)
82386.023410102: (546.5422973632812, 451.43212890625)
82386.050310643: (608.9534912109375, 458.1766662597656)
82386.16668837: (578.1710815429688, 461.0991516113281)
82386.247080512: (606.9267578125, 465.2503967285156)
82386.346124155: (589.501708984375, 462.1717224121094)
82386.43767028: (586.6425170898438, 464.8283996582031)
82386.520982156: (566.9273681640625, 468.2935791015625)
82386.625638599: (565.9365234375, 466.3005065917969)
82386.695019936: (545.4032592773438, 474.4100036621094)
82386.775511819: (537.1988525390625, 467.8590393066406)
82386.866203555: (530.1755981445312, 468.17889404296875)
82386.96585924: (536.61474609375, 473.81768798828125)
82387.386492076: (562.8731689453125, 477.2624816894531)
82387.387062659: (562.2992553710938, 479.032958984375)
82387.38729136: (585.5347290039062, 477.8774719238281)
82387.402277125: (575.6395874023438, 481.683837890625)
82387.717750594: (566.267333984375, 484.24371337890625)
82387.731807854: (565.9490356445312, 482.58447265625)
82387.732221923: (579.724365234375, 478.6797180175781)
82387.732422916: (564.009033203125, 481.12060546875)
82387.859325711: (569.1906127929688, 486.91546630859375)
82387.991668908: (568.0794677734375, 484.3129577636719)
82387.992251001: (568.1207885742188, 486.0649108886719)
82388.102268417: (575.839599609375, 483.3970947265625)
82388.273193701: (565.0371704101562, 489.8662414550781)
82388.274277781: (567.0411987304688, 486.98095703125)
82388.370635496: (575.5056762695312, 483.33502197265625)
82388.444729202: (569.9415893554688, 483.20556640625)
82388.596942202: (587.3755493164062, 483.389892578125)
82388.634913028: (582.216552734375, 484.05657958984375)
82388.707294051: (575.4015502929688, 483.43353271484375)
82388.808877216: (579.7489013671875, 495.74249267578125)
82388.902110922: (None, None)
82388.98545879: (None, None)
82389.081233632: (577.4395141601562, 493.5856018066406)
82389.157334819: (None, None)
82389.247772126: (582.2392578125, 497.32733154296875)
82389.343706658: (577.4395141601562, 493.5856018066406)
82389.770306524: (532.6293334960938, 503.3316650390625)
82389.779276253: (522.4374389648438, 503.5136413574219)
82389.782637558: (532.6910400390625, 503.1740417480469)
82389.787334197: (527.4306030273438, 505.1590576171875)
82390.103582164: (529.4066772460938, 512.612548828125)
82390.109388092: (528.8244018554688, 515.3265380859375)
82390.118891788: (529.0117797851562, 506.18707275390625)
82390.120692495: (528.909912109375, 507.6640319824219)
82390.238373527: (543.3751831054688, 520.6825561523438)
82390.298498517: (528.2999267578125, 509.8388671875)
82390.366198266: (541.8103637695312, 527.2714233398438)
82390.462653536: (550.92138671875, 522.2703247070312)
82390.55247875: (541.4663696289062, 524.3619995117188)
82390.64952528: (557.5535888671875, 530.7852172851562)
82390.741978557: (549.6128540039062, 520.7743530273438)
82390.832504512: (551.007080078125, 522.5372314453125)
82390.923028957: (546.6690673828125, 560.7832641601562)
82391.057321563: (553.5452880859375, 584.7039184570312)
82391.084226272: (544.4462280273438, 544.3963012695312)
82391.218670912: (553.8277587890625, 576.1648559570312)
82391.555179315: (547.6256713867188, 585.0802612304688)
82391.581743394: (568.1000366210938, 531.0903930664062)
82391.583286388: (545.2642822265625, 585.9956665039062)
82391.583517173: (551.7861938476562, 579.8584594726562)
82394.481184864: (None, None)
82394.559614321: (None, None)
82394.560239018: (None, None)
82394.560867779: (577.8154907226562, 515.313720703125)
316.739767631: (None, None)
316.776374797: (None, None)
316.789938169: (None, None)
316.917360988: (None, None)
317.189095682: (None, None)
317.195477563: (None, None)
317.197545757: (None, None)
317.573671663: (761.50244140625, 619.2681884765625)
317.576317429: (791.1630859375, 622.7788696289062)
317.577463822: (780.7496337890625, 611.883544921875)
317.844073039: (812.040283203125, 574.4312133789062)
317.845979925: (809.5659790039062, 574.591552734375)
317.847765609: (811.6486206054688, 575.6737060546875)
318.068218455: (785.6824340820312, 577.8983764648438)
318.094205776: (791.8114013671875, 576.3819580078125)
318.110870601: (785.200927734375, 575.6343994140625)
318.206146839: (785.9325561523438, 576.2767944335938)
318.303532783: (787.3106689453125, 582.220458984375)
318.379855683: (788.068603515625, 574.3860473632812)
318.478867202: (768.58349609375, 561.75634765625)
318.586223894: (784.851318359375, 571.5330810546875)
318.917049869: (766.8946533203125, 560.1378173828125)
318.917263157: (785.4681396484375, 568.4697265625)
318.919315048: (771.2625732421875, 560.0698852539062)
319.176864091: (770.5469970703125, 563.3688354492188)
319.19586232: (766.5387573242188, 558.0846557617188)
319.214014635: (767.5401611328125, 558.737548828125)
319.297790776: (765.9251708984375, 568.2918701171875)
319.389969328: (763.423583984375, 563.2482299804688)
319.496771539: (758.5161743164062, 566.5833740234375)
319.668965275: (762.888916015625, 568.8506469726562)
319.697655698: (757.7437744140625, 557.2191162109375)
319.772892423: (752.485107421875, 564.2088012695312)
319.85687198: (757.8162231445312, 563.046630859375)
319.942649512: (744.984130859375, 565.7103881835938)
320.039002441: (752.34521484375, 559.7974243164062)
320.383596264: (747.5906982421875, 562.3033447265625)
320.39757625: (742.0389404296875, 562.8334350585938)
320.411595926: (745.5467529296875, 566.9332275390625)
320.590353568: (742.2744140625, 563.3443603515625)
320.634270884: (735.9798583984375, 568.9256591796875)
320.646746081: (740.3369140625, 561.3688354492188)
320.749201645: (778.8134765625, 548.4061279296875)
320.840087595: (784.9432373046875, 535.0028686523438)
321.036060422: (780.5799560546875, 532.165283203125)
321.038217314: (787.443603515625, 537.938720703125)
321.344379005: (783.2007446289062, 537.525634765625)
321.365680004: (772.0812377929688, 523.2861328125)
321.368236076: (768.7182006835938, 536.49267578125)
321.48758685: (769.5640869140625, 531.4005126953125)
321.585610843: (None, None)
321.591925161: (748.033935546875, 514.248291015625)
321.700792993: (706.5335693359375, 507.2007141113281)
321.800510449: (None, None)
321.887998189: (None, None)
322.174482643: (767.525390625, 508.8463439941406)
322.191863094: (758.9471435546875, 495.7827453613281)
322.193631327: (471.3931884765625, 192.00836181640625)
322.289791062: (745.4005126953125, 518.9395141601562)
322.47022682: (772.255859375, 420.391845703125)
322.471273989: (None, None)
322.549502683: (751.6393432617188, 519.7217407226562)
322.64299749: (768.109375, 505.747802734375)
322.750710134: (None, None)
322.83463216: (747.2870483398438, 501.02392578125)
322.928248816: (None, None)
323.001084919: (737.5086669921875, 419.3707275390625)
323.099477819: (None, None)
323.218443245: (430.924560546875, 305.8731384277344)
323.506121188: (746.5662841796875, 488.2908630371094)
323.519063524: (761.037353515625, 509.3743591308594)
323.523276678: (None, None)
323.785065552: (739.58447265625, 354.63226318359375)
323.785689165: (757.1654052734375, 516.5462646484375)
323.787422709: (None, None)
323.928326544: (None, None)
323.981422684: (324.279052734375, 266.4259033203125)
324.066973225: (None, None)
324.156919841: (813.5670166015625, 509.54644775390625)
324.254564197: (None, None)
324.334371694: (358.880126953125, 262.97357177734375)
324.424870359: (782.7659912109375, 470.3138427734375)
324.511993032: (778.0257568359375, 517.9182739257812)
324.61832714: (None, None)
324.916769695: (766.7437133789062, 516.0169067382812)
324.934699469: (759.9906005859375, 525.0328369140625)
324.935941174: (None, None)
325.065074028: (None, None)
325.174362206: (750.3001708984375, 522.8428955078125)
325.174011414: (None, None)
522.385524795: (None, None)
522.528901544: (None, None)
522.529331445: (None, None)
522.590551069: (None, None)
522.752990141: (None, None)
522.763134227: (None, None)
522.845840629: (None, None)
523.142491436: (None, None)
523.156373121: (None, None)
523.156186765: (None, None)
523.251437127: (None, None)
523.396233944: (None, None)
523.399946074: (None, None)
523.481271783: (None, None)
523.596425624: (None, None)
523.657712643: (None, None)
523.746264067: (None, None)
524.05285213: (None, None)
524.057365936: (None, None)
524.057924381: (None, None)
524.169900056: (None, None)
524.295644705: (None, None)
524.299897259: (None, None)
524.396663733: (None, None)
524.507178399: (None, None)
524.569608349: (None, None)
524.658403056: (None, None)
524.973327366: (None, None)
524.983712705: (None, None)
524.985238245: (None, None)
525.079737032: (None, None)
525.168441216: (None, None)
525.220545307: (None, None)
525.311210713: (None, None)
525.39863285: (None, None)
525.50108205: (None, None)
525.578380206: (None, None)
525.670470265: (None, None)
525.986198071: (None, None)
525.992165697: (None, None)
525.994081503: (None, None)
526.111203437: (None, None)
526.20875622: (None, None)
526.228711626: (None, None)
526.329044496: (None, None)
526.425577527: (None, None)
526.503158237: (None, None)
526.602175882: (None, None)
526.909000344: (None, None)
526.920208453: (None, None)
526.920583457: (None, None)
527.019912824: (None, None)
527.157035111: (None, None)
527.159281754: (None, None)
527.244358963: (None, None)
527.371414249: (None, None)
527.423057447: (None, None)
527.516712992: (None, None)
527.81797108: (None, None)
527.844919645: (None, None)
527.855089356: (None, None)
527.952282757: (None, None)
528.0041133: (None, None)
528.081708904: (None, None)
528.171436275: (None, None)
528.250042673: (None, None)
528.569775832: (None, None)
528.57819: (None, None)
528.578778236: (None, None)
528.68632411: (None, None)
528.814868996: (None, None)
528.819750723: (None, None)
528.907881771: (None, None)
529.05974304: (None, None)
529.091195568: (None, None)
529.176266317: (None, None)
529.465944098: (756.2186279296875, 558.364013671875)
529.599025758: (None, None)
529.609597348: (741.7882080078125, 543.7090454101562)
529.627427571: (760.996337890625, 568.4779663085938)
529.730700838: (717.568115234375, 533.44140625)
529.779133108: (739.9434814453125, 533.7760009765625)
529.852701838: (712.2410888671875, 535.772216796875)
529.949124029: (367.898681640625, 397.6634521484375)
530.029284507: (721.3202514648438, 526.6985473632812)
530.120770856: (311.2056579589844, 523.1862182617188)
530.227400153: (None, None)
530.320603346: (752.1210327148438, 486.58734130859375)
530.405629823: (None, None)
530.485314514: (749.2498779296875, 525.8280029296875)
530.572582268: (None, None)
530.890810711: (453.0711669921875, 276.3039245605469)
530.896104267: (738.5223999023438, 520.5974731445312)
530.901402927: (445.52960205078125, 306.8053894042969)
531.011149658: (655.5323486328125, 535.4009399414062)
531.07709902: (None, None)
531.141987433: (None, None)
531.25083483: (482.28564453125, 296.6543884277344)
531.322632182: (692.96240234375, 556.5511474609375)
531.417770085: (None, None)
531.510877547: (None, None)
531.595638654: (516.32177734375, 248.5089874267578)
531.915957276: (None, None)
531.917103019: (None, None)
531.920062535: (None, None)
532.182547884: (828.2193603515625, 459.4469909667969)
532.203098295: (827.3604736328125, 463.87506103515625)
532.214392342: (802.9077758789062, 432.1739196777344)
532.278417514: (None, None)
532.376900197: (387.3955078125, 190.45394897460938)
532.438171428: (None, None)
532.59081942: (778.8475952148438, 414.9069519042969)
532.616852713: (None, None)
532.707579831: (790.0377807617188, 468.7898254394531)
533.028981742: (806.7442626953125, 570.6383666992188)
533.038816656: (None, None)
533.039958493: (None, None)
533.1608551: (492.4951171875, 292.9815368652344)
533.266758239: (None, None)
533.285044404: (None, None)
533.374760831: (None, None)
533.480098755: (812.053955078125, 461.18365478515625)
533.544315178: (None, None)
533.644063449: (None, None)
533.916181933: (748.26708984375, 570.9608764648438)
533.961664528: (533.3800659179688, 303.919921875)
533.963109338: (None, None)
534.080525379: (770.06982421875, 502.8665466308594)
534.129595311: (None, None)
875.764031704: (None, None)
875.784125614: (None, None)
875.767424926: (775.370849609375, 474.5973205566406)
875.935891774: (None, None)
875.993243257: (771.6834106445312, 493.20098876953125)
875.994040195: (None, None)
876.071226261: (778.032470703125, 485.54669189453125)
876.141569216: (774.580322265625, 475.4533996582031)
876.212749787: (801.6129150390625, 491.6864929199219)
876.283569467: (790.2971801757812, 483.3232116699219)
876.353949298: (801.01806640625, 496.6686706542969)
876.423307449: (None, None)
876.496411065: (800.5972900390625, 470.362548828125)
876.566896991: (None, None)
876.636428738: (None, None)
876.708205671: (None, None)
876.777484289: (None, None)
876.851232601: (None, None)
876.928553564: (None, None)
877.001155872: (None, None)
877.071762997: (538.9310913085938, 358.00897216796875)
877.134907785: (None, None)
877.208205414: (565.809326171875, 377.4405517578125)
877.286688163: (None, None)
877.350405302: (512.34228515625, 319.23089599609375)
877.423593816: (None, None)
877.500543368: (734.3549194335938, 262.231689453125)
877.562649027: (None, None)
877.637191621: (724.0184326171875, 225.54946899414062)
877.716758082: (743.1973876953125, 274.8436279296875)
877.779312654: (748.7401733398438, 279.8583068847656)
877.855184223: (749.7797241210938, 280.7273254394531)
877.933328894: (None, None)
878.000961918: (740.7762451171875, 275.956787109375)
878.073363806: (None, None)
878.145406627: (725.4546508789062, 345.2041931152344)
878.215093687: (None, None)
878.285870138: (780.0293579101562, 367.1062316894531)
878.357681341: (736.9495239257812, 352.2874450683594)
878.428976339: (744.82763671875, 353.4297790527344)
878.500622332: (None, None)
878.57192931: (706.5150146484375, 233.0375518798828)
878.641730851: (None, None)
878.716971058: (None, None)
878.785392164: (791.5375366210938, 334.1896667480469)
878.947421322: (791.566650390625, 312.5975036621094)
878.951278352: (773.9788208007812, 275.264404296875)
879.014387618: (704.5498046875, 254.3033905029297)
879.145666372: (649.9512329101562, 375.94366455078125)
879.147250716: (854.830322265625, 375.0261535644531)
879.213011631: (610.902587890625, 344.0887451171875)
879.336343979: (660.480712890625, 367.92767333984375)
879.348464554: (None, None)
879.423347777: (665.0704345703125, 276.3375244140625)
879.502010841: (None, None)
879.564135146: (None, None)
879.637543349: (939.825927734375, 400.9009704589844)
879.706196698: (952.46337890625, 409.47674560546875)
879.784292983: (954.3455810546875, 405.30072021484375)
879.858197963: (None, None)
879.921442595: (940.99560546875, 394.5594787597656)
880.002021777: (789.837890625, 328.2188415527344)
880.073506569: (718.886474609375, 338.8319396972656)
880.146990345: (731.1126098632812, 307.42437744140625)
880.214706755: (715.7998046875, 375.7706604003906)
880.28666822: (630.1411743164062, 390.9901123046875)
880.358621716: (563.5668334960938, 388.89776611328125)
880.43145538: (562.1890258789062, 398.3724670410156)
880.499091111: (None, None)
880.571668573: (561.02001953125, 393.92205810546875)
880.642255229: (612.01220703125, 406.51483154296875)
880.863088542: (679.3074951171875, 409.54327392578125)
880.874435983: (705.4534912109375, 408.47271728515625)
880.878045457: (695.6350708007812, 405.9300231933594)
880.943108498: (662.0340576171875, 396.7242126464844)
881.009025352: (629.9789428710938, 390.385986328125)
881.066625118: (611.9214477539062, 378.1646423339844)
881.137517766: (668.59423828125, 332.572509765625)
881.208454634: (None, None)
881.282274717: (None, None)
881.357705446: (657.7344970703125, 280.1109924316406)
881.420687053: (None, None)
881.494421197: (None, None)
881.570974389: (560.7958984375, 340.9123840332031)
881.635024291: (767.93505859375, 337.01171875)
881.707317219: (738.079833984375, 378.5972900390625)
881.784342291: (519.6776733398438, 338.02978515625)
881.852478966: (None, None)
881.927550211: (None, None)
882.000696534: (None, None)
882.071781737: (None, None)
882.141720727: (None, None)
882.21499424: (638.2335205078125, 274.97900390625)
882.286927006: (None, None)
882.355367174: (None, None)
882.427382337: (797.1972045898438, 354.4219970703125)
882.498788326: (796.966552734375, 354.4383544921875)
882.56885789: (767.31298828125, 313.90869140625)
882.638495053: (None, None)
882.864576715: (712.5202026367188, 274.9754638671875)
882.877331986: (None, None)
882.877647199: (779.7265625, 390.1345520019531)
882.942667791: (None, None)
883.071086609: (580.8883666992188, 381.4547119140625)
883.072679599: (564.8275756835938, 350.7818298339844)
883.145554408: (674.0111694335938, 410.8678283691406)
883.256459248: (721.1235961914062, 423.41241455078125)
883.284075443: (703.9283447265625, 408.0097351074219)
883.357023691: (727.5939331054688, 408.2060852050781)
883.434640177: (718.8717651367188, 428.068115234375)
883.497461: (717.4642333984375, 425.672119140625)
883.571603847: (717.4321899414062, 426.563720703125)
883.648680795: (715.1597900390625, 420.6856384277344)
883.713520395: (721.3530883789062, 430.608154296875)
883.794086659: (718.873779296875, 427.30364990234375)
883.865594106: (725.7132568359375, 429.5668029785156)
883.937223378: (717.485595703125, 421.0476379394531)
884.007616696: (723.1627807617188, 425.94451904296875)
884.079336959: (726.6870727539062, 430.7231140136719)
884.148942767: (726.9409790039062, 429.14141845703125)
884.220850949: (726.6856689453125, 430.2860107421875)
884.287687033: (725.1429443359375, 429.3929443359375)
884.34919513: (725.1219482421875, 430.9110412597656)
884.414739791: (718.9619140625, 441.50262451171875)
884.492714875: (717.5112915039062, 434.4161376953125)
884.565413692: (717.169921875, 441.9007873535156)
884.636581083: (710.6322021484375, 430.26165771484375)
884.773506836: (690.4119262695312, 419.89801025390625)
884.77765564: (702.0833740234375, 424.0340576171875)
884.85397216: (712.4586181640625, 425.468994140625)
884.925827529: (717.211669921875, 423.4271545410156)
884.988931845: (694.3657836914062, 422.1048889160156)
885.062059: (694.0628662109375, 419.337158203125)
885.13856318: (746.84814453125, 416.68768310546875)
885.202160575: (717.5052490234375, 418.44659423828125)
885.276255869: (733.6214599609375, 417.4300842285156)
885.352055403: (736.5809326171875, 427.9225158691406)
885.415822801: (687.0299072265625, 408.9833068847656)
885.488959436: (733.5521240234375, 419.9544982910156)
885.569057152: (623.1531372070312, 403.90350341796875)
885.630965879: (707.6213989257812, 420.75067138671875)
885.705295915: (693.0321655273438, 413.53607177734375)
885.782599063: (629.8160400390625, 393.7423095703125)
885.853281187: (613.066162109375, 395.7118225097656)
885.92585672: (626.3343505859375, 391.9852294921875)
885.996903015: (696.939208984375, 407.2618408203125)
886.068689112: (698.5294189453125, 412.2191467285156)
886.140918026: (705.201904296875, 417.40447998046875)
886.209757105: (691.7269287109375, 419.58917236328125)
886.282285554: (680.256591796875, 429.4096984863281)
886.354650617: (626.9318237304688, 440.783203125)
886.424972787: (None, None)
886.49832979: (None, None)
886.729345471: (None, None)
886.729716674: (None, None)
886.730225222: (None, None)
886.87641224: (None, None)
886.929505383: (None, None)
886.930566647: (None, None)
887.009410752: (None, None)
887.113150756: (None, None)
887.142323585: (None, None)
887.213794521: (None, None)
887.295075064: (None, None)
887.358080264: (None, None)
887.431204242: (None, None)
887.511988008: (None, None)
887.582983: (None, None)
887.65459326: (None, None)
887.727736509: (None, None)
887.796825642: (None, None)
887.867342919: (None, None)
888.894896366: (None, None)
888.895425748: (None, None)
888.895215849: (None, None)
894.325916116: (None, None)
894.450248782: (None, None)
894.450297845: (None, None)
894.574093264: (None, None)
1244.617221549: (None, None)
1244.616920337: (None, None)
1244.597788626: (None, None)
1244.616331196: (None, None)
1244.971188344: (None, None)
1244.999557977: (None, None)
1245.000107064: (None, None)
1245.000921841: (None, None)
1245.056944615: (None, None)
1245.243285701: (None, None)
1245.243099495: (None, None)
1245.268746971: (None, None)
1245.342105279: (812.7399291992188, 525.7208251953125)
1245.395246619: (None, None)
1245.463580322: (None, None)
1245.536974568: (852.5218505859375, 514.5524291992188)
1245.608672748: (870.258056640625, 517.6421508789062)
1245.683774312: (852.7464599609375, 495.242431640625)
1245.755804482: (872.36181640625, 446.75238037109375)
1245.825642986: (861.01318359375, 480.0290222167969)
1245.89544779: (859.9591064453125, 463.6897277832031)
1245.967217632: (845.1196899414062, 449.6588134765625)
1246.038445783: (838.5560302734375, 446.58294677734375)
1246.107769784: (843.7487182617188, 441.8062744140625)
1246.177996118: (None, None)
1246.248682056: (None, None)
1246.318549572: (None, None)
1246.38930343: (None, None)
1246.459265377: (None, None)
1246.535945652: (760.4818115234375, 457.975830078125)
1246.61434314: (None, None)
1246.683874338: (None, None)
1246.755539901: (None, None)
1246.824407572: (None, None)
1246.887340806: (722.5753173828125, 460.8796081542969)
1246.95959936: (265.74542236328125, 459.4455871582031)
1247.03000981: (351.63787841796875, 402.1420593261719)
1247.107717832: (697.6561889648438, 335.67999267578125)
1247.169876291: (None, None)
1247.240372161: (None, None)
1247.313845146: (673.7484130859375, 338.50335693359375)
1247.396916902: (758.59326171875, 326.835205078125)
1247.455129348: (708.8546142578125, 323.3506774902344)
1247.531229171: (713.9901123046875, 336.5550231933594)
1247.600851096: (None, None)
1247.682566123: (811.3358154296875, 329.5604553222656)
1247.754427625: (779.6021118164062, 313.8170471191406)
1247.823267892: (795.0218505859375, 313.9347229003906)
1247.895473989: (805.6007080078125, 321.5322570800781)
1247.966922603: (789.7811279296875, 328.0270080566406)
1248.037339869: (811.5845947265625, 331.56243896484375)
1248.108110744: (804.5531005859375, 330.6151123046875)
1248.178659787: (783.9195556640625, 326.7042236328125)
1248.249794273: (776.8294677734375, 329.9261779785156)
1248.32109887: (765.4171142578125, 337.6321716308594)
1248.395518714: (752.322509765625, 339.7839050292969)
1248.68495089: (744.084228515625, 341.89007568359375)
1248.697212281: (738.3275146484375, 342.0642395019531)
1248.699379411: (715.9738159179688, 343.1246643066406)
1248.700858853: (727.2537841796875, 345.3486022949219)
1248.765064061: (713.7076416015625, 349.83935546875)
1248.87519135: (688.8675537109375, 348.09027099609375)
1248.922781635: (690.3380737304688, 350.9931640625)
1248.947329937: (696.5303955078125, 351.9713439941406)
1249.021604245: (689.6553955078125, 351.0070495605469)
1249.106660606: (688.122802734375, 350.52447509765625)
1249.17162095: (695.7675170898438, 367.3427429199219)
1249.242303272: (693.6593017578125, 358.7399597167969)
1249.312466613: (693.6673583984375, 374.22662353515625)
1249.384239922: (698.177734375, 386.4127197265625)
1249.454695047: (695.8343505859375, 393.6607360839844)
1249.530745217: (687.9254150390625, 402.69781494140625)
1249.608913296: (681.0900268554688, 418.98529052734375)
1249.680877135: (675.9473876953125, 435.30133056640625)
1249.752609137: (671.8329467773438, 499.91046142578125)
1249.815357083: (677.0354614257812, 456.9433288574219)
1249.884281141: (680.51611328125, 470.5405578613281)
1249.957383931: (689.871826171875, 485.0831298828125)
1250.033993233: (655.8638916015625, 543.0599365234375)
1250.098072906: (674.1434326171875, 516.0186157226562)
1250.167783042: (670.092529296875, 528.9747924804688)
1250.24074994: (659.6735229492188, 535.694580078125)
1250.318307202: (653.005859375, 562.7877197265625)
1250.381988731: (651.6248168945312, 548.68505859375)
1250.459866476: (657.236083984375, 552.0491943359375)
1250.52623094: (654.2279663085938, 560.9856567382812)
1250.610390636: (654.4180908203125, 562.6807861328125)
1250.683184089: (652.904541015625, 567.8301391601562)
1250.753331741: (653.9492797851562, 564.1513671875)
1250.825468854: (657.1048583984375, 562.8975219726562)
1250.896955938: (651.169189453125, 551.444091796875)
1250.968891793: (652.754150390625, 558.983642578125)
1251.03743515: (659.6784057617188, 537.4727783203125)
1251.110196042: (681.3455810546875, 524.1597900390625)
1251.179681473: (683.6895141601562, 506.9521789550781)
1251.251586492: (680.031494140625, 494.3576354980469)
1251.323134881: (667.817138671875, 481.7690734863281)
1251.395469764: (670.7134399414062, 467.3823547363281)
1251.463009899: (650.3482055664062, 430.9156188964844)
1251.525052702: (627.7315673828125, 417.58282470703125)
1251.589918758: (622.4265747070312, 404.5161437988281)
1251.671632606: (619.4784545898438, 389.31268310546875)
1251.749374709: (643.8524169921875, 361.2868957519531)
1251.811772261: (643.73828125, 363.6699523925781)
1251.883524194: (644.129150390625, 358.0495300292969)
1251.95768436: (650.9327392578125, 359.09771728515625)
1252.033565489: (644.5233764648438, 366.19195556640625)
1252.097791249: (641.4879760742188, 364.3968811035156)
1252.170592968: (630.7755126953125, 358.608154296875)
1252.251932052: (642.33544921875, 367.3996887207031)
1252.325024149: (637.8994140625, 358.5643615722656)
1252.386258471: (646.408935546875, 369.562255859375)
1252.459188842: (649.0276489257812, 368.36517333984375)
1252.536681086: (646.717041015625, 358.6941223144531)
1252.607915912: (628.755859375, 364.2550964355469)
1252.681096919: (632.8888549804688, 366.8462829589844)
1252.943317779: (629.9014892578125, 363.51348876953125)
1252.946091133: (633.9976806640625, 361.5592956542969)
1252.950332939: (634.0593872070312, 361.5570983886719)
1252.951423352: (626.2718505859375, 367.824462890625)
1253.022798229: (858.214111328125, 427.14031982421875)
1253.104170327: (872.304931640625, 444.00970458984375)
1253.251336894: (896.7176513671875, 454.0609130859375)
1253.417054504: (902.8895263671875, 460.195556640625)
1253.43420215: (902.5628662109375, 463.4580078125)
1253.481992321: (879.059814453125, 454.43499755859375)
1253.537916086: (896.8336181640625, 460.2789611816406)
1253.603936504: (886.6727294921875, 458.3919372558594)
1253.684940876: (863.358154296875, 446.7649841308594)
1253.756248923: (850.1209716796875, 439.16375732421875)
1253.826386185: (828.4661254882812, 437.5674743652344)
1253.897419269: (807.1705322265625, 439.5086975097656)
1253.970709902: (793.06591796875, 439.8724365234375)
1254.255569405: (765.417236328125, 433.9743347167969)
1254.256310948: (781.1463623046875, 438.8661193847656)
1254.396716729: (725.2222290039062, 425.8567810058594)
1254.411636565: (742.8394775390625, 428.01019287109375)
1254.481014262: (670.4134521484375, 420.6681823730469)
1254.563668231: (711.6010131835938, 422.9989929199219)
1254.611357819: (679.6044311523438, 422.0089416503906)
1254.682790348: (652.55322265625, 421.96551513671875)
1254.752505192: (644.901123046875, 422.4202880859375)
1254.827346928: (629.7461547851562, 414.11956787109375)
1254.911635755: (618.990234375, 427.2120361328125)
1254.966130487: (626.4502563476562, 421.75213623046875)
1255.041435681: (624.0404052734375, 430.7169189453125)
1255.121771102: (583.8429565429688, 419.4141845703125)
1255.188601073: (606.1127319335938, 428.4610900878906)
1255.262035611: (599.0504150390625, 416.4861145019531)
1255.334954866: (537.7885131835938, 427.8982238769531)
1255.404607881: (565.1912841796875, 426.6057434082031)
1255.475983785: (564.4000244140625, 434.54595947265625)
1255.546953005: (530.6775512695312, 428.0612487792969)
1255.619953148: (533.4811401367188, 434.06390380859375)
1255.688513302: (497.196533203125, 431.6767883300781)
1255.761331089: (496.3582763671875, 434.8135986328125)
1255.831569591: (450.75146484375, 429.3826904296875)
1255.902771471: (427.35479736328125, 423.3894958496094)
1255.972556932: (406.08441162109375, 419.42620849609375)
1256.04395731: (395.67730712890625, 421.7149353027344)
1256.128190552: (378.287353515625, 421.3675231933594)
1256.193721188: (364.6927185058594, 434.1463928222656)
1256.260315205: (361.201171875, 438.0656433105469)
1256.336641636: (292.8537292480469, 448.445556640625)
1256.400220779: (351.5595703125, 442.3158264160156)
